calculated_host_listings_count,availability_365,neighbourhood_n,longitude,room_type_n,price
1.0,61.0,76.0,-73.99932,1.0,100
1.0,9.0,3.0,-73.96018,1.0,95
1.0,347.0,50.0,-73.99011,1.0,299
1.0,37.0,14.0,-73.99748,0.0,75
3.0,1.0,171.0,-73.83026,1.0,299
1.0,0.0,13.0,-73.97202,0.0,60
1.0,310.0,7.0,-73.99073,1.0,107
1.0,89.0,48.0,-73.99341,1.0,250
1.0,0.0,14.0,-73.991,0.0,100
1.0,13.0,12.0,-73.95153,1.0,595
1.0,256.0,70.0,-73.89976,1.0,275
4.0,91.0,2.0,-73.94274,1.0,200
1.0,309.0,6.0,-73.91156,1.0,185
4.0,269.0,11.0,-74.00455,0.0,299
34.0,365.0,6.0,-73.95542,2.0,36
1.0,0.0,12.0,-73.96352,0.0,100
327.0,354.0,1.0,-73.9829,1.0,177
1.0,170.0,14.0,-74.01061,1.0,135
2.0,0.0,13.0,-73.9736,0.0,120
1.0,166.0,12.0,-73.95921,1.0,350
1.0,325.0,77.0,-74.00407,1.0,799
1.0,128.0,79.0,-73.99064,1.0,120
1.0,48.0,21.0,-73.92529,0.0,90
9.0,118.0,6.0,-73.93759,1.0,155
2.0,137.0,10.0,-73.9905,0.0,53
1.0,0.0,12.0,-73.941,0.0,65
1.0,0.0,52.0,-74.00028,1.0,180
1.0,0.0,21.0,-73.91512,0.0,60
1.0,46.0,12.0,-73.94641,1.0,95
1.0,125.0,8.0,-73.96287,1.0,400
5.0,148.0,21.0,-73.91992,0.0,59
2.0,18.0,11.0,-74.00549,1.0,250
1.0,0.0,19.0,-73.97905,1.0,120
121.0,364.0,26.0,-73.97523,1.0,239
2.0,0.0,9.0,-73.98954,0.0,92
6.0,365.0,162.0,-73.8647,2.0,45
91.0,4.0,7.0,-73.99298,1.0,133
1.0,30.0,13.0,-73.97289,1.0,145
91.0,312.0,26.0,-73.98029,1.0,159
3.0,341.0,21.0,-73.91628,1.0,154
1.0,292.0,34.0,-73.98945,1.0,295
1.0,0.0,2.0,-73.95192,0.0,51
1.0,33.0,6.0,-73.92975,1.0,118
1.0,0.0,14.0,-73.99407,0.0,85
1.0,31.0,77.0,-74.00981,0.0,100
1.0,365.0,59.0,-73.90125,0.0,75
1.0,12.0,26.0,-73.97994,1.0,150
1.0,83.0,12.0,-73.93739,1.0,400
1.0,264.0,11.0,-74.00269,1.0,180
1.0,101.0,12.0,-73.95353,1.0,200
1.0,0.0,2.0,-73.94907,0.0,65
2.0,0.0,56.0,-73.91735,1.0,150
1.0,0.0,7.0,-73.99194,0.0,70
1.0,342.0,22.0,-73.96048,1.0,99
1.0,194.0,38.0,-73.98994,1.0,130
1.0,159.0,12.0,-73.95637,0.0,110
1.0,66.0,7.0,-73.99297,1.0,85
7.0,249.0,2.0,-73.95476,1.0,250
1.0,0.0,9.0,-73.99184,1.0,130
1.0,144.0,6.0,-73.95156,1.0,150
1.0,134.0,133.0,-73.86042,1.0,70
2.0,0.0,12.0,-73.95175,0.0,97
1.0,2.0,11.0,-74.00463,1.0,160
3.0,185.0,8.0,-73.97787,0.0,53
1.0,90.0,2.0,-73.94226,0.0,55
1.0,345.0,6.0,-73.9501,1.0,99
2.0,64.0,14.0,-74.0042,1.0,150
1.0,73.0,126.0,-73.89706,1.0,122
33.0,326.0,28.0,-73.95041,1.0,225
1.0,0.0,12.0,-73.95273,1.0,115
1.0,0.0,8.0,-73.97718,1.0,165
1.0,0.0,15.0,-73.94232,0.0,44
1.0,6.0,28.0,-73.9569,1.0,150
3.0,252.0,14.0,-74.00308,1.0,329
4.0,365.0,2.0,-73.95364,0.0,65
1.0,365.0,7.0,-73.98932,1.0,550
1.0,0.0,15.0,-73.95362,0.0,40
1.0,12.0,13.0,-73.97199,1.0,250
2.0,0.0,2.0,-73.95266,0.0,45
1.0,0.0,7.0,-73.9923,1.0,280
1.0,0.0,12.0,-73.96207,1.0,200
1.0,0.0,22.0,-73.95527,1.0,99
15.0,320.0,37.0,-73.82324,1.0,180
2.0,87.0,37.0,-73.83098,0.0,95
2.0,14.0,28.0,-73.94897,0.0,75
1.0,189.0,34.0,-73.99136,0.0,80
1.0,0.0,27.0,-74.00018,0.0,130
1.0,339.0,52.0,-73.9969,0.0,120
1.0,0.0,2.0,-73.93739,0.0,70
1.0,0.0,44.0,-73.90177,0.0,50
1.0,247.0,24.0,-73.94179,1.0,129
2.0,235.0,2.0,-73.94441,1.0,225
6.0,74.0,84.0,-73.87036,0.0,42
2.0,58.0,54.0,-73.94356,0.0,43
2.0,7.0,102.0,-73.99946,0.0,100
1.0,0.0,6.0,-73.9398,1.0,75
11.0,249.0,3.0,-73.9611,0.0,90
1.0,252.0,32.0,-73.9936,0.0,125
96.0,365.0,5.0,-73.97339,1.0,207
3.0,4.0,60.0,-73.99442,0.0,150
1.0,0.0,19.0,-73.97894,0.0,100
1.0,336.0,14.0,-73.99978,1.0,213
2.0,0.0,43.0,-74.00762,1.0,400
3.0,0.0,48.0,-73.99461,1.0,350
1.0,28.0,12.0,-73.9572,1.0,895
2.0,253.0,2.0,-73.94252,1.0,225
1.0,166.0,28.0,-73.94879,0.0,89
1.0,19.0,29.0,-73.97023,0.0,35
1.0,0.0,96.0,-74.00301,1.0,144
1.0,319.0,21.0,-73.92071,0.0,70
1.0,249.0,12.0,-73.93246,1.0,100
1.0,106.0,7.0,-73.9922,1.0,150
2.0,147.0,76.0,-73.99898,1.0,123
2.0,0.0,2.0,-73.95063,0.0,70
1.0,0.0,8.0,-73.96859,0.0,95
2.0,329.0,6.0,-73.92331,0.0,50
1.0,0.0,6.0,-73.90899,0.0,30
1.0,0.0,16.0,-73.97635,1.0,149
1.0,63.0,14.0,-73.99829,1.0,200
1.0,101.0,121.0,-73.89042,1.0,95
1.0,283.0,6.0,-73.92012,1.0,100
1.0,0.0,6.0,-73.94885,1.0,175
1.0,0.0,49.0,-73.91695,1.0,125
1.0,127.0,6.0,-73.92592,1.0,350
34.0,342.0,28.0,-73.96005,1.0,185
1.0,0.0,6.0,-73.95393,0.0,40
1.0,329.0,4.0,-73.94629,0.0,128
1.0,4.0,12.0,-73.94247,0.0,49
1.0,0.0,11.0,-74.00416,1.0,190
5.0,51.0,147.0,-73.91258,1.0,300
1.0,336.0,29.0,-73.96399,0.0,90
2.0,147.0,155.0,-73.78985,1.0,150
1.0,0.0,64.0,-73.99602,1.0,500
2.0,162.0,23.0,-73.98416,1.0,199
2.0,242.0,31.0,-73.90534,0.0,45
1.0,0.0,8.0,-73.96802,0.0,60
1.0,0.0,56.0,-73.92477,1.0,99
1.0,85.0,12.0,-73.9571,0.0,100
1.0,321.0,24.0,-73.94855,0.0,70
2.0,0.0,23.0,-73.9931,1.0,200
33.0,189.0,28.0,-73.95222,1.0,206
1.0,0.0,54.0,-73.93714,0.0,200
37.0,0.0,31.0,-73.90498,0.0,43
1.0,0.0,8.0,-73.97565,0.0,90
4.0,365.0,64.0,-73.99432,1.0,199
1.0,139.0,7.0,-73.98383,0.0,145
2.0,174.0,12.0,-73.9409,0.0,90
1.0,38.0,6.0,-73.93232,1.0,225
1.0,302.0,31.0,-73.89988,1.0,199
1.0,0.0,8.0,-73.97202,1.0,165
1.0,0.0,6.0,-73.93239,0.0,50
1.0,0.0,21.0,-73.91119,0.0,55
1.0,222.0,17.0,-73.97307,1.0,100
232.0,312.0,77.0,-74.00551,1.0,309
1.0,0.0,8.0,-73.96382,0.0,87
1.0,90.0,12.0,-73.94632,0.0,101
1.0,0.0,12.0,-73.94352,1.0,199
1.0,0.0,21.0,-73.9299,0.0,50
1.0,189.0,145.0,-73.75492,1.0,120
1.0,23.0,21.0,-73.91167,0.0,65
2.0,0.0,20.0,-73.95313,0.0,75
3.0,365.0,83.0,-73.89299,0.0,50
1.0,0.0,24.0,-73.95287,0.0,90
1.0,0.0,2.0,-73.95346,0.0,160
1.0,20.0,22.0,-73.95586,0.0,35
1.0,0.0,194.0,-74.1,1.0,62
1.0,354.0,2.0,-73.94114,0.0,90
2.0,336.0,15.0,-73.93494,1.0,155
1.0,0.0,87.0,-73.85952,1.0,135
4.0,45.0,54.0,-73.9462,0.0,118
1.0,69.0,75.0,-74.03942,1.0,99
1.0,56.0,15.0,-73.94828,0.0,90
3.0,232.0,17.0,-73.97951,1.0,55
1.0,310.0,21.0,-73.91723,0.0,50
3.0,340.0,152.0,-73.772,0.0,59
1.0,0.0,19.0,-73.98151,1.0,169
1.0,23.0,12.0,-73.94193,1.0,125
1.0,324.0,56.0,-73.91174,0.0,75
1.0,0.0,14.0,-73.99362,1.0,180
3.0,86.0,12.0,-73.95192,1.0,150
2.0,274.0,12.0,-73.93221,0.0,45
50.0,365.0,5.0,-73.97562,1.0,222
1.0,109.0,19.0,-73.98409,1.0,215
2.0,0.0,21.0,-73.90768,0.0,43
1.0,0.0,21.0,-73.93216,0.0,60
9.0,260.0,2.0,-73.9396,0.0,70
103.0,157.0,21.0,-73.91189,0.0,43
1.0,0.0,11.0,-74.0062,1.0,148
4.0,342.0,1.0,-73.98499,1.0,200
1.0,0.0,188.0,-73.91429,0.0,42
1.0,0.0,7.0,-73.99679,1.0,250
1.0,333.0,7.0,-73.99417,1.0,159
1.0,0.0,24.0,-73.95841,1.0,90
1.0,89.0,70.0,-73.88421,1.0,159
13.0,90.0,70.0,-73.88735,0.0,85
1.0,261.0,3.0,-73.96244,1.0,196
1.0,15.0,20.0,-73.954,1.0,150
1.0,0.0,12.0,-73.93926,0.0,58
3.0,332.0,37.0,-73.81948,0.0,55
1.0,95.0,103.0,-73.89006,0.0,80
8.0,0.0,64.0,-73.99454,0.0,109
1.0,0.0,5.0,-73.97447,0.0,130
6.0,158.0,3.0,-73.96603,0.0,98
1.0,86.0,70.0,-73.90207,1.0,120
1.0,1.0,51.0,-73.94676,1.0,250
1.0,0.0,52.0,-73.99489,1.0,149
1.0,189.0,207.0,-74.13566,1.0,103
1.0,0.0,56.0,-73.91266,0.0,85
1.0,32.0,8.0,-73.97698,0.0,137
1.0,161.0,14.0,-74.00325,1.0,239
1.0,170.0,61.0,-73.74623,1.0,69
3.0,227.0,16.0,-73.97761,1.0,545
1.0,67.0,21.0,-73.9216,0.0,45
96.0,0.0,71.0,-73.98397,1.0,290
1.0,21.0,19.0,-73.97947,0.0,73
20.0,359.0,14.0,-73.9967,0.0,149
1.0,1.0,19.0,-73.98741,0.0,78
1.0,0.0,11.0,-74.00254,1.0,164
1.0,311.0,6.0,-73.95714,0.0,100
1.0,314.0,4.0,-73.93092,1.0,185
1.0,297.0,70.0,-73.88213,1.0,80
1.0,1.0,30.0,-73.94205,1.0,67
1.0,0.0,1.0,-73.98166,1.0,399
1.0,36.0,36.0,-73.99097,1.0,200
1.0,123.0,79.0,-74.00579,1.0,150
1.0,0.0,20.0,-73.95802,0.0,45
4.0,279.0,6.0,-73.95424,0.0,69
1.0,341.0,23.0,-73.99416,0.0,167
2.0,311.0,187.0,-73.84301,0.0,69
1.0,101.0,1.0,-73.98293,1.0,299
1.0,246.0,6.0,-73.95455,1.0,160
3.0,365.0,21.0,-73.91416,0.0,85
1.0,269.0,21.0,-73.93373,1.0,320
1.0,0.0,15.0,-73.94677,1.0,79
6.0,81.0,46.0,-73.77869,0.0,60
1.0,302.0,14.0,-73.99637,1.0,226
2.0,172.0,55.0,-74.09001,1.0,99
1.0,298.0,21.0,-73.91813,0.0,42
1.0,0.0,21.0,-73.91515,0.0,40
1.0,0.0,6.0,-73.94411,0.0,50
1.0,0.0,21.0,-73.93951,2.0,85
1.0,0.0,20.0,-73.93909,1.0,210
1.0,25.0,4.0,-73.93808,1.0,98
1.0,18.0,12.0,-73.96194,1.0,128
3.0,213.0,70.0,-73.88253,0.0,36
1.0,4.0,12.0,-73.95677,1.0,210
2.0,188.0,12.0,-73.93572,0.0,58
2.0,182.0,28.0,-73.95491,1.0,200
1.0,0.0,15.0,-73.95566,0.0,50
1.0,0.0,11.0,-74.00393,1.0,200
12.0,173.0,7.0,-73.99224,1.0,225
1.0,15.0,15.0,-73.95564,0.0,55
2.0,0.0,2.0,-73.95299,0.0,90
1.0,12.0,12.0,-73.96774,1.0,199
1.0,0.0,28.0,-73.96309,1.0,300
1.0,0.0,49.0,-73.91625,1.0,110
1.0,0.0,79.0,-73.99122,1.0,179
1.0,0.0,12.0,-73.94077,0.0,95
2.0,23.0,53.0,-73.99796,0.0,95
1.0,352.0,12.0,-73.96107,1.0,650
1.0,1.0,2.0,-73.9525,0.0,59
1.0,6.0,3.0,-73.96464,1.0,100
3.0,18.0,2.0,-73.95323,0.0,79
1.0,54.0,77.0,-74.00396,1.0,485
2.0,74.0,21.0,-73.92194,0.0,50
1.0,0.0,1.0,-73.96841,0.0,120
1.0,135.0,12.0,-73.95873,2.0,70
2.0,50.0,19.0,-73.98625,1.0,169
1.0,0.0,15.0,-73.95662,1.0,119
3.0,353.0,42.0,-73.93184,0.0,40
1.0,0.0,12.0,-73.95557,1.0,90
2.0,154.0,63.0,-73.85202,1.0,268
1.0,0.0,27.0,-74.00163,1.0,550
1.0,109.0,22.0,-73.95502,0.0,65
1.0,0.0,15.0,-73.93401,0.0,40
1.0,64.0,1.0,-73.97103,1.0,170
103.0,0.0,83.0,-73.87949,0.0,33
1.0,0.0,23.0,-73.99028,0.0,85
1.0,0.0,7.0,-73.99807,1.0,375
3.0,45.0,98.0,-73.91655,1.0,120
1.0,272.0,6.0,-73.91797,1.0,120
1.0,3.0,64.0,-73.99479,1.0,200
1.0,0.0,12.0,-73.94092,1.0,120
1.0,0.0,38.0,-73.98126,0.0,46
1.0,0.0,68.0,-73.98216,1.0,96
5.0,365.0,100.0,-73.89759,0.0,100
4.0,354.0,20.0,-73.94911,1.0,210
2.0,0.0,26.0,-73.97779,1.0,449
3.0,0.0,19.0,-73.98319,0.0,150
2.0,245.0,7.0,-73.98695,0.0,99
1.0,0.0,8.0,-73.98605,0.0,95
1.0,6.0,2.0,-73.9407,0.0,80
1.0,0.0,11.0,-74.00466,0.0,75
1.0,100.0,30.0,-73.93785,1.0,75
1.0,143.0,83.0,-73.88667,1.0,80
2.0,188.0,12.0,-73.94081,1.0,250
1.0,0.0,19.0,-73.9838,0.0,90
1.0,86.0,12.0,-73.9601,0.0,85
1.0,0.0,20.0,-73.95018,0.0,55
1.0,38.0,52.0,-73.99338,1.0,315
1.0,68.0,49.0,-73.9184,0.0,50
1.0,237.0,47.0,-73.89181,1.0,90
1.0,0.0,26.0,-73.98171,0.0,80
43.0,306.0,54.0,-73.93376,0.0,48
3.0,0.0,21.0,-73.91644,0.0,70
327.0,346.0,43.0,-74.01036,1.0,198
1.0,39.0,28.0,-73.95059,1.0,219
3.0,25.0,71.0,-73.9863,0.0,99
1.0,8.0,30.0,-73.93439,1.0,100
1.0,0.0,8.0,-73.98471,1.0,250
1.0,344.0,30.0,-73.94579,0.0,120
1.0,22.0,3.0,-73.96052,0.0,95
1.0,0.0,14.0,-73.9963,2.0,250
1.0,0.0,11.0,-74.00056,1.0,250
1.0,153.0,15.0,-73.95612,0.0,70
1.0,0.0,103.0,-73.89299,1.0,50
10.0,340.0,44.0,-73.90604,0.0,47
121.0,352.0,1.0,-73.98308,1.0,239
26.0,335.0,26.0,-73.9801,0.0,95
1.0,0.0,20.0,-73.94846,0.0,50
1.0,8.0,14.0,-73.99687,1.0,200
5.0,221.0,6.0,-73.91598,0.0,39
2.0,0.0,21.0,-73.92527,0.0,50
1.0,58.0,1.0,-73.98499,1.0,250
3.0,0.0,21.0,-73.92401,0.0,54
1.0,24.0,4.0,-73.93899,1.0,150
2.0,35.0,2.0,-73.94861,0.0,73
1.0,0.0,21.0,-73.90871,0.0,40
4.0,362.0,37.0,-73.81505,0.0,49
1.0,16.0,44.0,-73.90269,1.0,99
232.0,218.0,71.0,-73.98536,1.0,280
1.0,35.0,63.0,-73.84103,0.0,72
1.0,0.0,28.0,-73.96968,1.0,275
6.0,341.0,55.0,-74.08539,0.0,37
1.0,0.0,6.0,-73.9548,1.0,130
1.0,26.0,19.0,-73.97955,0.0,185
1.0,170.0,7.0,-73.98991,0.0,195
1.0,0.0,12.0,-73.93284,0.0,75
1.0,283.0,18.0,-73.9238,1.0,200
3.0,178.0,2.0,-73.94223,0.0,80
2.0,284.0,6.0,-73.95321,1.0,110
2.0,179.0,12.0,-73.93122,0.0,65
1.0,0.0,21.0,-73.92115,1.0,80
1.0,266.0,14.0,-73.99896,1.0,249
1.0,0.0,8.0,-73.97984,1.0,250
2.0,0.0,19.0,-73.98236,1.0,240
1.0,0.0,81.0,-73.88142,0.0,34
1.0,233.0,23.0,-73.99147,1.0,200
1.0,0.0,68.0,-73.98986,0.0,100
2.0,0.0,30.0,-73.94214,0.0,70
1.0,0.0,15.0,-73.95427,1.0,150
1.0,365.0,11.0,-74.00464,1.0,500
1.0,297.0,70.0,-73.87305,1.0,169
3.0,259.0,126.0,-73.90021,0.0,31
1.0,230.0,28.0,-73.95238,1.0,125
1.0,0.0,7.0,-73.99742,0.0,105
1.0,40.0,19.0,-73.98797,1.0,120
2.0,351.0,15.0,-73.9362,0.0,38
1.0,0.0,12.0,-73.94944,1.0,200
1.0,0.0,12.0,-73.94767,0.0,45
1.0,0.0,53.0,-73.99677,1.0,199
4.0,14.0,64.0,-73.99417,1.0,430
1.0,343.0,3.0,-73.96533,1.0,280
1.0,132.0,6.0,-73.93763,1.0,150
2.0,305.0,56.0,-73.92253,1.0,110
1.0,0.0,79.0,-73.99297,0.0,65
1.0,0.0,2.0,-73.95404,0.0,80
1.0,168.0,23.0,-73.98475,1.0,300
1.0,0.0,45.0,-73.9623,1.0,290
1.0,0.0,8.0,-73.96758,0.0,60
1.0,358.0,150.0,-73.9066,1.0,148
1.0,0.0,20.0,-73.95755,0.0,53
2.0,160.0,33.0,-73.99928,0.0,80
2.0,42.0,7.0,-73.98899,2.0,116
7.0,59.0,44.0,-73.90571,0.0,50
1.0,0.0,43.0,-74.00145,0.0,96
2.0,96.0,19.0,-73.98199,0.0,68
2.0,310.0,12.0,-73.93965,0.0,99
3.0,0.0,9.0,-73.99076,0.0,65
20.0,332.0,7.0,-73.99202,1.0,160
11.0,93.0,53.0,-73.99573,1.0,138
1.0,90.0,2.0,-73.9546,1.0,110
1.0,38.0,8.0,-73.97678,1.0,590
2.0,0.0,33.0,-73.9912,0.0,90
1.0,0.0,43.0,-74.00601,0.0,80
1.0,0.0,28.0,-73.94696,1.0,209
1.0,0.0,12.0,-73.95665,0.0,55
12.0,226.0,1.0,-73.97081,1.0,199
2.0,152.0,20.0,-73.9554,0.0,37
1.0,0.0,147.0,-73.91113,0.0,28
1.0,0.0,19.0,-73.98147,0.0,100
1.0,0.0,6.0,-73.94231,0.0,60
1.0,116.0,6.0,-73.94986,0.0,45
2.0,215.0,7.0,-73.98735,1.0,150
4.0,333.0,23.0,-73.98646,0.0,200
1.0,5.0,6.0,-73.94939,1.0,135
1.0,0.0,6.0,-73.94967,0.0,47
1.0,19.0,15.0,-73.9616,1.0,85
2.0,293.0,55.0,-74.07929,0.0,135
1.0,0.0,49.0,-73.9082,1.0,70
1.0,4.0,8.0,-73.96867,1.0,170
1.0,1.0,17.0,-73.97475,1.0,267
1.0,327.0,23.0,-73.98607,1.0,400
1.0,56.0,2.0,-73.94716,1.0,95
1.0,249.0,11.0,-74.00344,1.0,151
1.0,88.0,70.0,-73.89088,0.0,60
1.0,0.0,11.0,-74.00183,1.0,230
3.0,343.0,6.0,-73.94868,2.0,37
2.0,343.0,2.0,-73.94633,0.0,85
4.0,249.0,15.0,-73.94674,1.0,115
1.0,0.0,23.0,-73.98473,1.0,170
65.0,364.0,28.0,-73.95929,1.0,200
1.0,0.0,3.0,-73.96297,1.0,190
1.0,0.0,34.0,-73.98199,1.0,115
2.0,312.0,79.0,-74.01767,0.0,65
1.0,0.0,34.0,-73.99299,0.0,90
1.0,10.0,20.0,-73.95418,1.0,75
1.0,65.0,155.0,-73.78849,0.0,57
1.0,0.0,14.0,-73.99714,0.0,100
1.0,110.0,2.0,-73.95592,1.0,300
1.0,0.0,28.0,-73.9561,1.0,750
1.0,88.0,16.0,-73.97837,0.0,105
1.0,0.0,56.0,-73.92081,0.0,50
1.0,236.0,7.0,-73.99147,1.0,499
1.0,0.0,12.0,-73.96048,1.0,220
327.0,253.0,43.0,-74.01037,1.0,475
1.0,0.0,14.0,-73.99775,0.0,70
1.0,306.0,27.0,-74.00024,1.0,400
5.0,49.0,81.0,-73.87995,0.0,80
2.0,95.0,20.0,-73.9525,0.0,80
7.0,328.0,19.0,-73.98643,0.0,180
121.0,352.0,1.0,-73.98308,1.0,239
1.0,194.0,6.0,-73.94103,1.0,149
1.0,0.0,21.0,-73.90686,0.0,75
1.0,0.0,33.0,-73.99783,0.0,59
1.0,44.0,23.0,-73.98277,1.0,250
1.0,0.0,15.0,-73.95324,1.0,100
1.0,0.0,15.0,-73.94533,0.0,85
23.0,225.0,44.0,-73.89494,0.0,42
1.0,0.0,6.0,-73.94918,0.0,55
2.0,0.0,106.0,-73.79441,0.0,60
1.0,339.0,71.0,-73.98376,1.0,200
96.0,332.0,43.0,-74.00685,1.0,167
13.0,365.0,43.0,-74.00503,0.0,169
1.0,0.0,26.0,-73.9807,1.0,120
1.0,324.0,8.0,-73.97511,1.0,350
2.0,319.0,56.0,-73.92564,0.0,55
1.0,0.0,15.0,-73.95711,0.0,65
2.0,0.0,23.0,-73.98909,1.0,350
1.0,0.0,24.0,-73.9482,1.0,102
1.0,215.0,4.0,-73.93922,1.0,225
1.0,0.0,12.0,-73.95648,1.0,98
121.0,273.0,28.0,-73.95801,1.0,249
1.0,0.0,7.0,-73.99514,1.0,150
1.0,0.0,10.0,-73.98994,1.0,145
2.0,164.0,19.0,-73.98746,1.0,140
5.0,169.0,28.0,-73.95616,0.0,74
3.0,0.0,152.0,-73.76962,0.0,45
1.0,40.0,2.0,-73.94401,1.0,125
1.0,10.0,79.0,-73.99253,1.0,135
2.0,349.0,56.0,-73.92169,1.0,150
1.0,325.0,182.0,-73.88627,0.0,50
1.0,3.0,5.0,-73.97708,1.0,140
2.0,286.0,13.0,-73.97598,1.0,170
1.0,180.0,2.0,-73.95571,0.0,120
1.0,321.0,21.0,-73.90891,1.0,390
3.0,188.0,22.0,-73.95832,0.0,70
1.0,12.0,14.0,-74.0011,1.0,195
1.0,0.0,2.0,-73.95569,1.0,250
2.0,24.0,4.0,-73.94801,0.0,108
1.0,322.0,63.0,-73.85088,1.0,16
327.0,311.0,14.0,-73.99521,1.0,277
1.0,0.0,78.0,-74.06208,0.0,300
1.0,0.0,19.0,-73.9801,0.0,80
28.0,318.0,23.0,-73.98878,2.0,35
1.0,348.0,46.0,-73.78866,1.0,129
1.0,0.0,1.0,-73.98016,0.0,350
1.0,0.0,56.0,-73.92514,0.0,40
1.0,84.0,6.0,-73.94328,0.0,75
3.0,364.0,6.0,-73.95878,0.0,45
1.0,0.0,7.0,-73.99189,1.0,300
3.0,363.0,2.0,-73.94489,0.0,50
4.0,269.0,8.0,-73.97834,0.0,159
1.0,0.0,56.0,-73.90869,0.0,48
1.0,0.0,6.0,-73.95641,0.0,55
1.0,0.0,21.0,-73.92183,0.0,40
1.0,0.0,101.0,-74.01722,0.0,90
1.0,7.0,28.0,-73.95299,1.0,250
1.0,0.0,38.0,-73.98254,1.0,1000
1.0,0.0,13.0,-73.97525,0.0,68
1.0,0.0,8.0,-73.97987,1.0,150
2.0,332.0,19.0,-73.98969,0.0,135
1.0,0.0,11.0,-74.00413,1.0,205
1.0,0.0,81.0,-73.87402,0.0,70
1.0,0.0,27.0,-74.00123,1.0,900
1.0,7.0,21.0,-73.92439,1.0,140
1.0,0.0,15.0,-73.95009,1.0,84
2.0,354.0,158.0,-74.11518,0.0,40
3.0,53.0,30.0,-73.94131,0.0,50
25.0,342.0,13.0,-73.97553,0.0,48
1.0,0.0,16.0,-73.97542,1.0,125
1.0,0.0,38.0,-73.98717,1.0,185
1.0,0.0,19.0,-73.98503,1.0,250
1.0,62.0,15.0,-73.94886,1.0,75
2.0,0.0,15.0,-73.93406,1.0,69
2.0,4.0,21.0,-73.92602,1.0,100
1.0,285.0,68.0,-73.98205,0.0,69
1.0,365.0,54.0,-73.93947,2.0,85
2.0,83.0,27.0,-74.00024,1.0,650
1.0,0.0,27.0,-74.00681,1.0,500
1.0,0.0,149.0,-73.78003,0.0,80
1.0,0.0,68.0,-73.98392,0.0,295
1.0,0.0,7.0,-73.99324,1.0,125
1.0,0.0,6.0,-73.94678,1.0,94
1.0,365.0,68.0,-73.98724,1.0,250
1.0,57.0,6.0,-73.92777,1.0,139
1.0,310.0,118.0,-73.83923,0.0,50
4.0,247.0,22.0,-73.96273,0.0,45
6.0,170.0,21.0,-73.92531,0.0,69
1.0,0.0,2.0,-73.95259,0.0,100
232.0,341.0,43.0,-74.00678,1.0,289
1.0,0.0,4.0,-73.94518,1.0,125
2.0,0.0,44.0,-73.91129,0.0,55
13.0,140.0,28.0,-73.94748,1.0,150
1.0,20.0,26.0,-73.97647,1.0,299
1.0,262.0,6.0,-73.91716,1.0,130
1.0,0.0,12.0,-73.95825,0.0,75
2.0,0.0,2.0,-73.93927,1.0,185
1.0,7.0,7.0,-73.99236,1.0,300
1.0,15.0,3.0,-73.95981,1.0,160
8.0,346.0,162.0,-73.86667,2.0,24
1.0,0.0,69.0,-73.86361,0.0,49
3.0,344.0,45.0,-73.96436,1.0,600
4.0,100.0,83.0,-73.88397,0.0,68
1.0,35.0,79.0,-73.9971,1.0,100
1.0,19.0,13.0,-73.97117,1.0,95
1.0,324.0,2.0,-73.94371,0.0,175
1.0,0.0,14.0,-73.99879,1.0,229
1.0,242.0,1.0,-73.96464,1.0,179
2.0,327.0,87.0,-73.85854,0.0,66
1.0,0.0,8.0,-73.96117,0.0,125
1.0,365.0,30.0,-73.93573,0.0,185
1.0,283.0,7.0,-73.98758,1.0,235
1.0,339.0,52.0,-74.00225,1.0,290
1.0,36.0,7.0,-73.99265,1.0,190
1.0,0.0,4.0,-73.93854,0.0,89
1.0,0.0,52.0,-74.00004,1.0,191
1.0,84.0,7.0,-73.99805,1.0,299
1.0,8.0,12.0,-73.9427,0.0,80
1.0,0.0,3.0,-73.96226,2.0,99
1.0,30.0,16.0,-73.97351,1.0,305
3.0,180.0,85.0,-73.76785,0.0,85
5.0,41.0,10.0,-73.98734,1.0,169
1.0,330.0,84.0,-73.89241,0.0,100
1.0,0.0,6.0,-73.92606,0.0,45
1.0,157.0,44.0,-73.9152,0.0,90
2.0,0.0,6.0,-73.92594,0.0,70
1.0,294.0,27.0,-74.0026,1.0,183
3.0,87.0,21.0,-73.91888,0.0,90
2.0,0.0,64.0,-73.99481,0.0,165
1.0,0.0,12.0,-73.96441,1.0,155
1.0,0.0,52.0,-74.00194,1.0,150
49.0,241.0,1.0,-73.9671,1.0,675
52.0,308.0,20.0,-73.93992,1.0,199
1.0,32.0,28.0,-73.94892,1.0,150
3.0,15.0,1.0,-73.97171,2.0,99
13.0,258.0,70.0,-73.8953,0.0,38
1.0,13.0,23.0,-73.98541,1.0,200
1.0,263.0,93.0,-74.07763,1.0,180
2.0,166.0,11.0,-74.00468,1.0,180
1.0,0.0,8.0,-73.97627,1.0,180
1.0,0.0,25.0,-73.95477,1.0,125
1.0,0.0,14.0,-74.00002,1.0,350
96.0,332.0,8.0,-73.96583,1.0,275
1.0,0.0,6.0,-73.94519,1.0,100
2.0,46.0,21.0,-73.93609,1.0,108
1.0,0.0,15.0,-73.95711,0.0,80
2.0,0.0,29.0,-73.96358,0.0,50
2.0,332.0,64.0,-73.99462,0.0,89
1.0,318.0,4.0,-73.94115,1.0,350
1.0,19.0,18.0,-73.92799,1.0,125
